observation_id,merchant_id,timestamp,hour,zomato_orders_count,other_platform_orders_count,dine_in_orders_count,total_kitchen_load,kitchen_capacity,utilization_rate,observable_load_ratio
OBS00014333,M000886,2026-01-18 19:54:00,19,8,5,9,22,34,0.647,0.364
OBS00014334,M000808,2026-01-01 10:42:00,10,2,5,0,7,10,0.7,0.286
OBS00014335,M000504,2026-01-31 16:19:00,16,0,0,0,0,36,0.0,0.0
OBS00014336,M000758,2026-01-03 22:39:00,22,4,0,0,4,38,0.105,1.0
OBS00014337,M000155,2026-02-28 22:38:00,22,1,1,0,2,27,0.074,0.5
OBS00014338,M000221,2026-01-11 03:07:00,3,0,0,0,0,7,0.0,0.0
OBS00014339,M000805,2026-01-20 02:05:00,2,0,0,0,0,30,0.0,0.0
OBS00014340,M000392,2026-02-13 22:12:00,22,2,2,0,4,12,0.333,0.5
OBS00014341,M000042,2026-02-25 21:12:00,21,13,6,0,19,26,0.731,0.684
OBS00014342,M000626,2026-02-18 20:38:00,20,7,0,0,7,32,0.219,1.0
OBS00014343,M000831,2026-01-11 19:03:00,19,8,9,0,17,28,0.607,0.471
OBS00014344,M000477,2026-02-06 03:05:00,3,2,3,0,5,17,0.294,0.4
OBS00014345,M000989,2026-03-01 10:10:00,10,1,2,0,3,12,0.25,0.333
OBS00014346,M000862,2026-02-17 21:46:00,21,2,1,0,3,35,0.086,0.667
OBS00014347,M000971,2026-01-14 06:56:00,6,3,1,0,4,20,0.2,0.75
OBS00014348,M000470,2026-01-08 10:12:00,10,1,1,0,2,44,0.045,0.5
OBS00014349,M000411,2026-02-25 11:49:00,11,1,0,0,1,26,0.038,1.0
OBS00014350,M000934,2026-02-22 17:54:00,17,5,4,0,9,45,0.2,0.556
OBS00014351,M000210,2026-01-10 17:44:00,17,3,0,0,3,15,0.2,1.0
OBS00014352,M000931,2026-01-18 04:26:00,4,14,16,0,30,18,1.0,0.467
OBS00014353,M000024,2026-02-02 16:09:00,16,2,1,0,3,11,0.273,0.667
OBS00014354,M000734,2026-01-09 02:43:00,2,2,2,0,4,41,0.098,0.5
OBS00014355,M000995,2026-01-13 20:05:00,20,1,0,1,2,21,0.095,0.5
OBS00014356,M000831,2026-02-17 16:10:00,16,2,0,0,2,28,0.071,1.0
OBS00014357,M000655,2026-02-24 09:14:00,9,7,0,0,7,48,0.146,1.0
OBS00014358,M000633,2026-01-09 04:58:00,4,0,0,0,0,47,0.0,0.0
OBS00014359,M000716,2026-02-12 16:54:00,16,3,3,0,6,27,0.222,0.5
OBS00014360,M000712,2026-01-08 02:22:00,2,1,0,0,1,9,0.111,1.0
OBS00014361,M000523,2026-02-25 14:29:00,14,0,0,0,0,24,0.0,0.0
OBS00014362,M000088,2026-02-28 23:49:00,23,0,0,0,0,35,0.0,0.0
OBS00014363,M000577,2026-02-28 19:34:00,19,6,6,7,19,38,0.5,0.316
OBS00014364,M000789,2026-02-18 14:51:00,14,3,2,0,5,39,0.128,0.6
OBS00014365,M000140,2026-01-20 15:37:00,15,0,0,0,0,49,0.0,0.0
OBS00014366,M000092,2026-02-10 14:19:00,14,5,1,0,6,34,0.176,0.833
OBS00014367,M000834,2026-01-08 13:07:00,13,2,0,3,5,47,0.106,0.4
OBS00014368,M000343,2026-02-06 03:10:00,3,2,0,0,2,20,0.1,1.0
OBS00014369,M000879,2026-01-02 10:48:00,10,4,4,0,8,33,0.242,0.5
OBS00014370,M000083,2026-01-10 12:33:00,12,1,3,0,4,7,0.571,0.25
OBS00014371,M000919,2026-01-19 06:09:00,6,8,5,0,13,39,0.333,0.615
OBS00014372,M000635,2026-01-15 15:42:00,15,0,0,0,0,17,0.0,0.0
OBS00014373,M000525,2026-02-15 03:39:00,3,0,0,0,0,21,0.0,0.0
OBS00014374,M000484,2026-01-15 07:19:00,7,72,52,0,124,29,1.0,0.581
OBS00014375,M000737,2026-01-10 10:48:00,10,0,0,0,0,33,0.0,0.0
OBS00014376,M000048,2026-01-23 09:38:00,9,0,0,0,0,18,0.0,0.0
OBS00014377,M000957,2026-02-03 18:01:00,18,0,0,0,0,39,0.0,0.0
OBS00014378,M000843,2026-02-09 05:13:00,5,2,0,0,2,19,0.105,1.0
OBS00014379,M000957,2026-02-16 19:44:00,19,1,0,0,1,39,0.026,1.0
OBS00014380,M000946,2026-01-03 21:24:00,21,1,1,0,2,29,0.069,0.5
OBS00014381,M000258,2026-02-16 19:31:00,19,7,1,0,8,14,0.571,0.875
OBS00014382,M000424,2026-01-18 05:15:00,5,0,0,0,0,27,0.0,0.0
OBS00014383,M000427,2026-02-15 19:53:00,19,2,5,2,9,35,0.257,0.222
OBS00014384,M000237,2026-01-24 12:28:00,12,5,3,4,12,35,0.343,0.417
OBS00014385,M000910,2026-02-25 07:44:00,7,2,1,0,3,8,0.375,0.667
OBS00014386,M000271,2026-02-19 20:54:00,20,2,2,2,6,16,0.375,0.333
OBS00014387,M000215,2026-01-02 01:56:00,1,17,0,0,17,16,1.0,1.0
OBS00014388,M000973,2026-01-27 23:50:00,23,1,0,0,1,39,0.026,1.0
OBS00014389,M000746,2026-01-24 16:23:00,16,14,14,0,28,48,0.583,0.5
OBS00014390,M000594,2026-01-11 16:03:00,16,7,0,0,7,15,0.467,1.0
OBS00014391,M000987,2026-02-18 11:05:00,11,0,0,0,0,31,0.0,0.0
OBS00014392,M000583,2026-02-17 09:49:00,9,0,0,0,0,37,0.0,0.0
OBS00014393,M000910,2026-02-08 01:13:00,1,1,0,0,1,8,0.125,1.0
OBS00014394,M000707,2026-02-26 16:04:00,16,0,0,0,0,19,0.0,0.0
OBS00014395,M000160,2026-01-26 06:50:00,6,1,1,0,2,42,0.048,0.5
OBS00014396,M000205,2026-02-10 15:50:00,15,0,0,0,0,17,0.0,0.0
OBS00014397,M000064,2026-01-26 17:14:00,17,136,89,0,225,26,1.0,0.604
OBS00014398,M000992,2026-02-10 03:58:00,3,0,0,0,0,16,0.0,0.0
OBS00014399,M000948,2026-02-06 05:05:00,5,2,4,0,6,18,0.333,0.333
OBS00014400,M000498,2026-02-24 23:20:00,23,1,1,0,2,36,0.056,0.5
OBS00014401,M000130,2026-02-25 08:42:00,8,1,0,0,1,26,0.038,1.0
OBS00014402,M000361,2026-02-28 03:58:00,3,4,3,0,7,34,0.206,0.571
OBS00014403,M000281,2026-02-10 01:49:00,1,8,12,0,20,22,0.909,0.4
OBS00014404,M000219,2026-01-16 22:04:00,22,0,0,0,0,36,0.0,0.0
OBS00014405,M000631,2026-01-23 03:41:00,3,0,0,0,0,26,0.0,0.0
OBS00014406,M000370,2026-02-16 17:53:00,17,5,4,0,9,15,0.6,0.556
OBS00014407,M000273,2026-02-17 22:43:00,22,1,0,0,1,46,0.022,1.0
OBS00014408,M000258,2026-01-09 22:03:00,22,2,3,0,5,14,0.357,0.4
OBS00014409,M000573,2026-01-03 00:08:00,0,1,0,0,1,5,0.2,1.0
OBS00014410,M000988,2026-01-27 13:21:00,13,7,5,0,12,19,0.632,0.583
OBS00014411,M000326,2026-02-27 17:07:00,17,2,1,0,3,6,0.5,0.667
OBS00014412,M000788,2026-02-21 08:07:00,8,0,0,0,0,10,0.0,0.0
OBS00014413,M000580,2026-01-28 08:30:00,8,2,0,0,2,36,0.056,1.0
OBS00014414,M000824,2026-01-12 12:56:00,12,23,19,22,64,23,1.0,0.359
OBS00014415,M000203,2026-02-01 19:14:00,19,6,3,8,17,11,1.0,0.353
OBS00014416,M000139,2026-02-23 17:41:00,17,3,2,0,5,44,0.114,0.6
OBS00014417,M000991,2026-02-05 13:37:00,13,4,3,1,8,44,0.182,0.5
OBS00014418,M000359,2026-02-06 04:40:00,4,9,5,0,14,19,0.737,0.643
OBS00014419,M000209,2026-02-21 03:55:00,3,13,5,0,18,12,1.0,0.722
OBS00014420,M000996,2026-01-10 00:19:00,0,0,0,0,0,21,0.0,0.0
OBS00014421,M000281,2026-02-26 13:24:00,13,11,9,11,31,22,1.0,0.355
OBS00014422,M000621,2026-02-24 10:17:00,10,2,0,0,2,32,0.062,1.0
OBS00014423,M000767,2026-01-24 12:56:00,12,2,1,0,3,5,0.6,0.667
OBS00014424,M000387,2026-02-10 16:18:00,16,5,3,0,8,44,0.182,0.625
OBS00014425,M000284,2026-02-09 19:21:00,19,7,4,0,11,27,0.407,0.636
OBS00014426,M000475,2026-02-18 10:25:00,10,20,20,0,40,10,1.0,0.5
OBS00014427,M000699,2026-02-01 12:13:00,12,0,0,0,0,7,0.0,0.0
OBS00014428,M000635,2026-01-04 03:32:00,3,0,0,0,0,17,0.0,0.0
OBS00014429,M000487,2026-02-16 09:58:00,9,1,1,0,2,42,0.048,0.5
OBS00014430,M000129,2026-01-14 19:28:00,19,6,0,6,12,41,0.293,0.5
OBS00014431,M000899,2026-01-07 13:14:00,13,1,1,1,3,13,0.231,0.333
OBS00014432,M000382,2026-01-10 10:11:00,10,1,0,0,1,24,0.042,1.0
OBS00014433,M000689,2026-02-10 15:30:00,15,1,1,0,2,35,0.057,0.5
OBS00014434,M000580,2026-02-17 16:19:00,16,0,0,0,0,36,0.0,0.0
OBS00014435,M000630,2026-01-09 20:14:00,20,2,1,1,4,8,0.5,0.5
OBS00014436,M000407,2026-02-04 19:15:00,19,9,5,11,25,22,1.0,0.36
OBS00014437,M000544,2026-01-03 00:18:00,0,3,2,0,5,29,0.172,0.6
OBS00014438,M000264,2026-01-25 20:57:00,20,0,0,0,0,28,0.0,0.0
OBS00014439,M000646,2026-01-03 23:36:00,23,4,6,0,10,22,0.455,0.4
OBS00014440,M000689,2026-02-27 10:58:00,10,2,1,0,3,35,0.086,0.667
OBS00014441,M000062,2026-02-07 16:13:00,16,1,1,0,2,36,0.056,0.5
OBS00014442,M000637,2026-02-07 20:32:00,20,3,3,0,6,21,0.286,0.5
OBS00014443,M000980,2026-02-09 23:21:00,23,2,3,0,5,16,0.312,0.4
OBS00014444,M000558,2026-01-10 21:22:00,21,7,2,0,9,25,0.36,0.778
OBS00014445,M000079,2026-02-02 18:11:00,18,3,4,0,7,46,0.152,0.429
OBS00014446,M000228,2026-02-19 17:32:00,17,1,1,0,2,17,0.118,0.5
OBS00014447,M000817,2026-01-29 23:28:00,23,0,0,0,0,19,0.0,0.0
OBS00014448,M000965,2026-01-16 17:56:00,17,1,0,0,1,21,0.048,1.0
OBS00014449,M000472,2026-02-03 10:52:00,10,0,0,0,0,49,0.0,0.0
OBS00014450,M000307,2026-01-14 05:31:00,5,1,1,0,2,18,0.111,0.5
OBS00014451,M000300,2026-02-21 11:51:00,11,23,16,0,39,19,1.0,0.59
OBS00014452,M000627,2026-01-18 10:37:00,10,27,0,0,27,6,1.0,1.0
OBS00014453,M000560,2026-02-01 23:52:00,23,2,1,0,3,25,0.12,0.667
OBS00014454,M000069,2026-02-06 08:30:00,8,1,1,0,2,19,0.105,0.5
OBS00014455,M000712,2026-02-20 01:00:00,1,0,0,0,0,9,0.0,0.0
OBS00014456,M000309,2026-01-09 19:27:00,19,6,5,7,18,37,0.486,0.333
OBS00014457,M000866,2026-02-21 09:44:00,9,1,1,0,2,6,0.333,0.5
OBS00014458,M000434,2026-01-23 22:13:00,22,1,0,0,1,17,0.059,1.0
OBS00014459,M000036,2026-01-04 19:16:00,19,2,1,0,3,20,0.15,0.667
OBS00014460,M000066,2026-01-22 21:58:00,21,0,0,0,0,16,0.0,0.0
OBS00014461,M000183,2026-02-11 18:20:00,18,6,5,0,11,24,0.458,0.545
OBS00014462,M000855,2026-02-12 22:29:00,22,0,0,0,0,6,0.0,0.0
OBS00014463,M000184,2026-02-02 03:40:00,3,0,0,0,0,41,0.0,0.0
OBS00014464,M000672,2026-01-15 17:05:00,17,1,0,0,1,44,0.023,1.0
OBS00014465,M000069,2026-02-12 13:57:00,13,1,0,1,2,19,0.105,0.5
OBS00014466,M000046,2026-02-08 01:15:00,1,26,29,0,55,45,1.0,0.473
OBS00014467,M000345,2026-02-12 01:25:00,1,2,1,0,3,11,0.273,0.667
OBS00014468,M000037,2026-01-07 07:36:00,7,1,0,0,1,29,0.034,1.0
OBS00014469,M000244,2026-01-15 17:14:00,17,1,0,0,1,47,0.021,1.0
OBS00014470,M000007,2026-02-13 21:58:00,21,22,21,0,43,33,1.0,0.512
OBS00014471,M000715,2026-02-20 19:59:00,19,0,0,0,0,48,0.0,0.0
OBS00014472,M000682,2026-02-04 21:11:00,21,16,7,0,23,39,0.59,0.696
OBS00014473,M000420,2026-01-14 20:15:00,20,0,0,0,0,44,0.0,0.0
OBS00014474,M000965,2026-01-09 00:10:00,0,2,1,0,3,21,0.143,0.667
OBS00014475,M000996,2026-01-15 12:20:00,12,0,0,0,0,21,0.0,0.0
OBS00014476,M000130,2026-02-15 04:12:00,4,2,3,0,5,26,0.192,0.4
OBS00014477,M000230,2026-01-09 14:29:00,14,3,1,0,4,15,0.267,0.75
OBS00014478,M000737,2026-01-05 16:37:00,16,1,0,0,1,33,0.03,1.0
OBS00014479,M000672,2026-01-11 20:31:00,20,0,0,0,0,44,0.0,0.0
OBS00014480,M000627,2026-02-03 18:31:00,18,30,0,0,30,6,1.0,1.0
OBS00014481,M000874,2026-01-20 05:44:00,5,2,1,0,3,34,0.088,0.667
OBS00014482,M000702,2026-02-16 12:11:00,12,1,0,1,2,24,0.083,0.5
OBS00014483,M000755,2026-02-22 13:00:00,13,8,8,13,29,43,0.674,0.276
OBS00014484,M000129,2026-02-15 21:52:00,21,8,0,0,8,41,0.195,1.0
OBS00014485,M000111,2026-01-11 17:21:00,17,0,0,0,0,23,0.0,0.0
OBS00014486,M000072,2026-02-21 01:53:00,1,0,0,0,0,22,0.0,0.0
OBS00014487,M000022,2026-01-19 01:01:00,1,0,0,0,0,30,0.0,0.0
OBS00014488,M000184,2026-02-03 19:18:00,19,0,0,0,0,41,0.0,0.0
OBS00014489,M000657,2026-01-14 04:48:00,4,2,0,0,2,13,0.154,1.0
OBS00014490,M000813,2026-01-04 01:56:00,1,3,0,0,3,18,0.167,1.0
OBS00014491,M000389,2026-01-12 23:44:00,23,1,0,0,1,27,0.037,1.0
OBS00014492,M000468,2026-01-25 08:48:00,8,1,0,0,1,29,0.034,1.0
OBS00014493,M000720,2026-01-29 06:35:00,6,2,0,0,2,25,0.08,1.0
OBS00014494,M000377,2026-01-21 10:30:00,10,3,0,0,3,28,0.107,1.0
OBS00014495,M000524,2026-02-27 02:50:00,2,0,0,0,0,17,0.0,0.0
OBS00014496,M000684,2026-02-17 11:36:00,11,2,0,0,2,45,0.044,1.0
OBS00014497,M000174,2026-01-08 23:39:00,23,9,0,0,9,14,0.643,1.0
OBS00014498,M000638,2026-02-17 16:05:00,16,1,0,0,1,45,0.022,1.0
OBS00014499,M000870,2026-01-29 20:46:00,20,19,10,18,47,43,1.0,0.404
OBS00014500,M000173,2026-01-25 10:55:00,10,1,0,0,1,26,0.038,1.0
OBS00014501,M000373,2026-02-07 05:38:00,5,31,23,0,54,48,1.0,0.574
OBS00014502,M000357,2026-01-11 04:44:00,4,0,0,0,0,35,0.0,0.0
OBS00014503,M000681,2026-02-13 01:31:00,1,0,0,0,0,19,0.0,0.0
OBS00014504,M000945,2026-02-09 16:44:00,16,0,0,0,0,49,0.0,0.0
OBS00014505,M000170,2026-02-10 04:08:00,4,0,0,0,0,31,0.0,0.0
OBS00014506,M000618,2026-02-06 04:13:00,4,2,0,0,2,44,0.045,1.0
OBS00014507,M000088,2026-01-02 08:24:00,8,0,0,0,0,35,0.0,0.0
OBS00014508,M000218,2026-01-01 00:25:00,0,0,0,0,0,31,0.0,0.0
OBS00014509,M000843,2026-02-14 07:49:00,7,1,0,0,1,19,0.053,1.0
OBS00014510,M000624,2026-01-13 08:43:00,8,34,29,0,63,23,1.0,0.54
OBS00014511,M000355,2026-01-23 19:26:00,19,1,0,0,1,46,0.022,1.0
OBS00014512,M000905,2026-02-10 17:04:00,17,0,0,0,0,46,0.0,0.0
OBS00014513,M000365,2026-01-08 21:22:00,21,1,2,0,3,21,0.143,0.333
OBS00014514,M000244,2026-02-09 16:15:00,16,0,0,0,0,47,0.0,0.0
OBS00014515,M000496,2026-01-02 18:25:00,18,0,0,0,0,20,0.0,0.0
OBS00014516,M000684,2026-02-27 07:00:00,7,5,4,0,9,45,0.2,0.556
OBS00014517,M000627,2026-01-26 04:16:00,4,25,0,0,25,6,1.0,1.0
OBS00014518,M000473,2026-02-22 06:02:00,6,0,0,0,0,21,0.0,0.0
OBS00014519,M000724,2026-01-16 08:31:00,8,0,0,0,0,44,0.0,0.0
OBS00014520,M000382,2026-01-09 18:03:00,18,0,0,0,0,24,0.0,0.0
OBS00014521,M000093,2026-02-23 12:47:00,12,0,0,0,0,47,0.0,0.0
OBS00014522,M000121,2026-01-09 14:23:00,14,1,0,0,1,20,0.05,1.0
OBS00014523,M000749,2026-02-16 02:44:00,2,3,2,0,5,30,0.167,0.6
OBS00014524,M000867,2026-01-30 22:01:00,22,0,0,0,0,12,0.0,0.0
OBS00014525,M000733,2026-01-02 10:31:00,10,1,0,0,1,49,0.02,1.0
OBS00014526,M000677,2026-01-24 17:10:00,17,0,0,0,0,9,0.0,0.0
OBS00014527,M000165,2026-01-23 23:41:00,23,2,3,0,5,49,0.102,0.4
OBS00014528,M000147,2026-02-17 16:25:00,16,5,0,0,5,15,0.333,1.0
OBS00014529,M000889,2026-02-07 20:54:00,20,43,40,44,127,8,1.0,0.339
OBS00014530,M000326,2026-01-13 00:58:00,0,2,1,0,3,6,0.5,0.667
OBS00014531,M000775,2026-02-15 10:12:00,10,1,0,0,1,39,0.026,1.0
OBS00014532,M000064,2026-02-04 19:52:00,19,320,278,373,971,26,1.0,0.33
OBS00014533,M000149,2026-02-09 17:33:00,17,2,1,0,3,20,0.15,0.667
OBS00014534,M000591,2026-01-10 23:32:00,23,1,1,0,2,47,0.043,0.5
OBS00014535,M000829,2026-01-16 21:19:00,21,1,0,0,1,48,0.021,1.0
OBS00014536,M000532,2026-02-20 12:05:00,12,0,0,0,0,28,0.0,0.0
OBS00014537,M000408,2026-02-17 18:25:00,18,5,4,0,9,42,0.214,0.556
OBS00014538,M000787,2026-02-22 10:20:00,10,5,0,0,5,49,0.102,1.0
OBS00014539,M000133,2026-01-01 20:18:00,20,0,0,0,0,46,0.0,0.0
OBS00014540,M000285,2026-01-25 22:17:00,22,1,0,0,1,15,0.067,1.0
OBS00014541,M000441,2026-01-11 07:58:00,7,8,7,0,15,46,0.326,0.533
OBS00014542,M000928,2026-02-16 10:24:00,10,2,0,0,2,13,0.154,1.0
OBS00014543,M000713,2026-01-06 07:28:00,7,1,2,0,3,10,0.3,0.333
OBS00014544,M000434,2026-01-06 11:04:00,11,3,2,0,5,17,0.294,0.6
OBS00014545,M000792,2026-01-27 19:48:00,19,1,0,0,1,19,0.053,1.0
OBS00014546,M000827,2026-02-12 23:02:00,23,1,1,0,2,39,0.051,0.5
OBS00014547,M000620,2026-03-01 17:58:00,17,2,0,0,2,43,0.047,1.0
OBS00014548,M000128,2026-01-03 16:26:00,16,0,0,0,0,46,0.0,0.0
OBS00014549,M000609,2026-02-20 05:33:00,5,0,0,0,0,41,0.0,0.0
OBS00014550,M000047,2026-02-15 10:18:00,10,3,0,0,3,11,0.273,1.0
OBS00014551,M000383,2026-01-09 10:02:00,10,63,48,0,111,7,1.0,0.568
OBS00014552,M000394,2026-01-02 00:32:00,0,0,0,0,0,34,0.0,0.0
OBS00014553,M000179,2026-01-11 09:14:00,9,3,1,0,4,36,0.111,0.75
OBS00014554,M000576,2026-01-31 05:17:00,5,10,13,0,23,15,1.0,0.435
OBS00014555,M000100,2026-01-28 12:45:00,12,4,10,4,18,29,0.621,0.222
OBS00014556,M000213,2026-02-12 14:05:00,14,3,0,0,3,31,0.097,1.0
OBS00014557,M000977,2026-01-22 01:09:00,1,31,31,0,62,48,1.0,0.5
OBS00014558,M000711,2026-01-10 03:58:00,3,5,3,0,8,28,0.286,0.625
OBS00014559,M000278,2026-02-16 00:30:00,0,1,1,0,2,15,0.133,0.5
OBS00014560,M000801,2026-02-13 04:16:00,4,4,3,0,7,29,0.241,0.571
OBS00014561,M000349,2026-01-21 15:49:00,15,7,5,0,12,27,0.444,0.583
OBS00014562,M000530,2026-01-12 11:18:00,11,1,0,0,1,17,0.059,1.0
OBS00014563,M000534,2026-02-07 14:52:00,14,1,2,0,3,31,0.097,0.333
OBS00014564,M000275,2026-02-07 18:02:00,18,0,0,0,0,42,0.0,0.0
OBS00014565,M000693,2026-02-24 10:17:00,10,12,9,0,21,8,1.0,0.571
OBS00014566,M000500,2026-02-27 10:54:00,10,0,0,0,0,12,0.0,0.0
OBS00014567,M000702,2026-02-17 15:59:00,15,1,0,0,1,24,0.042,1.0
OBS00014568,M000392,2026-02-13 23:02:00,23,0,0,0,0,12,0.0,0.0
OBS00014569,M000094,2026-01-17 13:58:00,13,7,2,14,23,6,1.0,0.304
OBS00014570,M000066,2026-01-25 01:50:00,1,0,0,0,0,16,0.0,0.0
OBS00014571,M000397,2026-01-03 04:55:00,4,6,8,0,14,32,0.438,0.429
OBS00014572,M000231,2026-02-12 14:40:00,14,0,0,0,0,25,0.0,0.0
OBS00014573,M000412,2026-01-23 16:57:00,16,3,3,0,6,6,1.0,0.5
OBS00014574,M000654,2026-01-15 22:23:00,22,2,0,0,2,42,0.048,1.0
OBS00014575,M000544,2026-01-25 00:03:00,0,0,0,0,0,29,0.0,0.0
OBS00014576,M000091,2026-01-30 12:56:00,12,3,1,1,5,31,0.161,0.6
OBS00014577,M000341,2026-02-10 13:42:00,13,2,1,3,6,21,0.286,0.333
OBS00014578,M000257,2026-02-05 18:16:00,18,0,0,0,0,6,0.0,0.0
OBS00014579,M000197,2026-01-09 10:49:00,10,0,0,0,0,19,0.0,0.0
OBS00014580,M000147,2026-01-21 10:06:00,10,4,0,0,4,15,0.267,1.0
OBS00014581,M000339,2026-01-25 23:32:00,23,3,4,0,7,30,0.233,0.429
OBS00014582,M000385,2026-01-14 20:18:00,20,6,3,11,20,44,0.455,0.3
OBS00014583,M000815,2026-01-05 20:01:00,20,3,6,0,9,11,0.818,0.333
OBS00014584,M000135,2026-02-15 00:05:00,0,1,0,0,1,15,0.067,1.0
OBS00014585,M000929,2026-02-15 09:44:00,9,0,0,0,0,16,0.0,0.0
OBS00014586,M000025,2026-02-04 13:09:00,13,0,0,0,0,43,0.0,0.0
OBS00014587,M000522,2026-01-07 00:33:00,0,1,2,0,3,46,0.065,0.333
OBS00014588,M000381,2026-02-27 21:14:00,21,1,0,0,1,41,0.024,1.0
OBS00014589,M000023,2026-01-17 17:28:00,17,6,3,0,9,7,1.0,0.667
OBS00014590,M000711,2026-03-01 09:57:00,9,4,3,0,7,28,0.25,0.571
OBS00014591,M000043,2026-01-22 22:42:00,22,0,0,0,0,20,0.0,0.0
OBS00014592,M000355,2026-02-19 19:58:00,19,0,0,0,0,46,0.0,0.0
OBS00014593,M000568,2026-02-14 19:03:00,19,3,0,0,3,35,0.086,1.0
OBS00014594,M000654,2026-02-21 09:34:00,9,3,0,0,3,42,0.071,1.0
OBS00014595,M000746,2026-02-21 20:30:00,20,24,16,28,68,48,1.0,0.353
OBS00014596,M000504,2026-01-19 09:41:00,9,0,0,0,0,36,0.0,0.0
OBS00014597,M000898,2026-02-22 22:29:00,22,1,0,0,1,36,0.028,1.0
OBS00014598,M000056,2026-02-08 06:30:00,6,16,14,0,30,7,1.0,0.533
OBS00014599,M000954,2026-02-18 13:55:00,13,0,0,0,0,39,0.0,0.0
OBS00014600,M000995,2026-01-28 07:48:00,7,0,0,0,0,21,0.0,0.0
OBS00014601,M000880,2026-01-21 00:07:00,0,0,0,0,0,43,0.0,0.0
OBS00014602,M000979,2026-01-14 10:02:00,10,2,1,0,3,46,0.065,0.667
OBS00014603,M000870,2026-02-01 17:46:00,17,6,5,0,11,43,0.256,0.545
OBS00014604,M000015,2026-01-02 19:50:00,19,2,2,4,8,43,0.186,0.25
OBS00014605,M000485,2026-02-22 23:30:00,23,0,0,0,0,17,0.0,0.0
OBS00014606,M000252,2026-01-30 22:47:00,22,0,0,0,0,29,0.0,0.0
OBS00014607,M000978,2026-01-20 09:23:00,9,0,0,0,0,47,0.0,0.0
OBS00014608,M000057,2026-01-06 19:00:00,19,7,0,12,19,15,1.0,0.368
OBS00014609,M000117,2026-02-11 00:51:00,0,4,6,0,10,32,0.312,0.4
OBS00014610,M000880,2026-01-21 13:30:00,13,1,2,3,6,43,0.14,0.167
OBS00014611,M000995,2026-01-31 19:26:00,19,1,0,2,3,21,0.143,0.333
OBS00014612,M000609,2026-01-15 05:12:00,5,0,0,0,0,41,0.0,0.0
OBS00014613,M000494,2026-01-06 05:04:00,5,2,0,0,2,49,0.041,1.0
OBS00014614,M000977,2026-02-04 12:13:00,12,58,41,57,156,48,1.0,0.372
OBS00014615,M000406,2026-02-27 05:59:00,5,104,0,0,104,35,1.0,1.0
OBS00014616,M000908,2026-01-08 16:26:00,16,4,3,0,7,21,0.333,0.571
OBS00014617,M000689,2026-01-12 10:34:00,10,0,0,0,0,35,0.0,0.0
OBS00014618,M000505,2026-01-09 05:07:00,5,0,0,0,0,39,0.0,0.0
OBS00014619,M000752,2026-03-01 09:48:00,9,0,0,0,0,32,0.0,0.0
OBS00014620,M000442,2026-01-25 18:10:00,18,1,1,0,2,19,0.105,0.5
OBS00014621,M000038,2026-02-28 18:14:00,18,1,0,0,1,32,0.031,1.0
OBS00014622,M000603,2026-01-13 17:28:00,17,1,1,0,2,25,0.08,0.5
OBS00014623,M000119,2026-01-07 11:39:00,11,1,0,0,1,33,0.03,1.0
OBS00014624,M000811,2026-02-14 22:34:00,22,0,0,0,0,21,0.0,0.0
OBS00014625,M000230,2026-01-09 01:40:00,1,0,0,0,0,15,0.0,0.0
OBS00014626,M000097,2026-02-19 07:34:00,7,7,6,0,13,35,0.371,0.538
OBS00014627,M000281,2026-02-22 09:26:00,9,6,3,0,9,22,0.409,0.667
OBS00014628,M000213,2026-01-22 04:50:00,4,0,0,0,0,31,0.0,0.0
OBS00014629,M000645,2026-01-21 08:46:00,8,3,1,0,4,46,0.087,0.75
OBS00014630,M000521,2026-01-27 05:33:00,5,0,0,0,0,49,0.0,0.0
OBS00014631,M000114,2026-02-21 21:21:00,21,4,0,0,4,11,0.364,1.0
OBS00014632,M000604,2026-02-02 17:38:00,17,2,0,0,2,44,0.045,1.0
OBS00014633,M000015,2026-01-24 02:07:00,2,1,1,0,2,43,0.047,0.5
OBS00014634,M000983,2026-01-13 19:27:00,19,0,0,0,0,43,0.0,0.0
OBS00014635,M000286,2026-02-15 23:29:00,23,1,0,0,1,25,0.04,1.0
OBS00014636,M000184,2026-01-19 17:20:00,17,0,0,0,0,41,0.0,0.0
OBS00014637,M000297,2026-03-01 00:21:00,0,5,2,0,7,11,0.636,0.714
OBS00014638,M000442,2026-02-24 11:48:00,11,2,1,0,3,19,0.158,0.667
OBS00014639,M000409,2026-02-17 18:57:00,18,4,4,0,8,28,0.286,0.5
OBS00014640,M000278,2026-02-14 03:54:00,3,0,0,0,0,15,0.0,0.0
OBS00014641,M000214,2026-02-09 23:21:00,23,0,0,0,0,24,0.0,0.0
OBS00014642,M000233,2026-01-10 11:49:00,11,1,0,0,1,34,0.029,1.0
OBS00014643,M000844,2026-01-01 13:38:00,13,0,0,0,0,8,0.0,0.0
OBS00014644,M000614,2026-01-31 01:53:00,1,0,0,0,0,15,0.0,0.0
OBS00014645,M000881,2026-01-05 06:42:00,6,3,0,0,3,38,0.079,1.0
OBS00014646,M000526,2026-02-01 13:06:00,13,18,20,25,63,40,1.0,0.286
OBS00014647,M000515,2026-02-13 08:24:00,8,0,0,0,0,25,0.0,0.0
OBS00014648,M000864,2026-02-18 16:30:00,16,2,0,0,2,43,0.047,1.0
